Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-07-23,GlobalCryptoPress,Ethereum ETFs  - Why This is Different Than Bitcoin ETF's...,Negative,0.236,2 stars,https://www.globalcryptopress.com/2024/07/ethereum-etfs-launch-today-why-this-is.html
2024-07-11,GlobalCryptoPress,JPMorgan Analysts Sees Signs of a BULL MARKET Approaching - Prepare for a 'Bounce Back' From August Onwards...,Negative,0.2821,2 stars,https://www.globalcryptopress.com/2024/07/jpmorgan-analysts-sees-signs-of-bull.html
2024-06-25,GlobalCryptoPress,"FTX Users To Receive 112% BACK,  FTX Claims BILLIONS MORE ""Left Over""...",Negative,0.2563,2 stars,https://www.globalcryptopress.com/2024/06/ftx-users-to-receive-112-back-ftx.html
2024-06-12,GlobalCryptoPress,"""Crypto Queen"" Stole $4.5 BILLION, then Disappeared - Why Some Are Saying She's DEAD...",Negative,0.3281,3 stars,https://www.globalcryptopress.com/2024/06/the-crypto-queen-stole-45-billion-then.html
2024-06-09,GlobalCryptoPress,"Trump Says He's the ""Crypto President""...",Negative,0.2456,1 stars,https://www.globalcryptopress.com/2024/06/trump-says-hes-crypto-president-as.html
2024-05-21,GlobalCryptoPress,"UK Courts Have Had ENOUGH Of Craig Wright - Judge Closes Case, Says Wright's Evidence 'Fabricated'...",Negative,0.2623,1 stars,https://www.globalcryptopress.com/2024/05/uk-courts-have-had-enough-of-craig.html
2024-05-14,GlobalCryptoPress,Coinbase Back Online - Unplanned Outage Lasted 4+ Hours...,Negative,0.2636,1 stars,https://www.globalcryptopress.com/2024/05/coinbase-down-cause-unknown-for.html
2024-05-06,GlobalCryptoPress,"Four ""Heavyweights"" in Finance Debate: Bitcoin VS Gold - Which One Will The Future Favor?",Negative,0.2306,2 stars,https://www.globalcryptopress.com/2024/05/four-heavyweights-in-finance-debate.html
2024-05-02,GlobalCryptoPress,This Decentralized Crypto Exchange PAYS You 90% Of Your Trading Fees BACK - BiSwap Review...,Negative,0.2355,2 stars,https://www.globalcryptopress.com/2022/02/this-decentralized-crypto-exchange-pays.html
2024-04-29,GlobalCryptoPress,"The Case for Bitcoin Crossing $100,000 in the Next 12 Months...",Negative,0.3299,5 stars,https://www.globalcryptopress.com/2024/04/the-case-for-bitcoin-crossing-100000-in.html
2024-04-14,GlobalCryptoPress,How Geopolitical Tensions Effect Maekets...,Negative,0.4904,1 stars,https://www.globalcryptopress.com/2024/04/bitcoin-takes-hit-as-geopolitical.html
2024-04-10,GlobalCryptoPress,Bitcoin ETFs May Soon Go Live in CHINA via Hong Kong - Bitcoin's Next Potential BIG BOOM that Most Don't Know is Coming...,Negative,0.2869,2 stars,https://www.globalcryptopress.com/2024/04/bitcoin-etfs-may-soon-go-live-in-china.html
2024-03-31,GlobalCryptoPress,Sam Bankman-Fried in 'EXTREME DANGER' of Violence in Prison...,Negative,0.2567,2 stars,https://www.globalcryptopress.com/2024/03/sam-bankman-fried-in-extreme-danger-of.html
2024-03-20,GlobalCryptoPress,"""I Bought my Bitcoin for a Little Under $9000... YESTERDAY""",Negative,0.2508,2 stars,https://www.globalcryptopress.com/2024/03/i-bought-my-bitcoin-for-little-under.html
2024-03-06,GlobalCryptoPress,Tether Reaches a New High of 100 BILLION USDT Coins in Circulation...,Negative,0.2422,2 stars,https://www.globalcryptopress.com/2024/03/tether-reaches-new-high-of-100-billion.html
2024-03-03,GlobalCryptoPress,"Over 1000 Mountain Gorillas in the Congo Are Now Safe, Thanks To... CRYPTO MINERS?!",Negative,0.2596,4 stars,https://www.globalcryptopress.com/2024/03/over-1000-mountain-gorillas-in-congo.html
2024-02-26,GlobalCryptoPress,"Ethereum ETF Is Coming ""Not A Matter of If, But WHEN."" Says Grayscale CEO...",Negative,0.2354,2 stars,https://www.globalcryptopress.com/2024/02/ethereum-etf-is-coming-not-matter-of-if.html
2024-02-16,GlobalCryptoPress,"The WORLD's LARGEST Bitcoin Mine Begins Construction in Texas, USA...",Negative,0.2526,1 stars,https://www.globalcryptopress.com/2024/02/the-worlds-largest-bitcoin-mine-begins.html
2024-02-02,GlobalCryptoPress,Celsius Bankruptcy Process Complete - Over $3 BILLION Begins to be Distributed to Former Users...,Negative,0.4905,1 stars,https://www.globalcryptopress.com/2024/02/celsius-bankruptcy-process-complete.html
2024-01-25,GlobalCryptoPress,Ethereum ETFs Next to Be Approved?,Negative,0.2344,2 stars,https://www.globalcryptopress.com/2024/01/ethereum-etfs-next-to-be-approved.html
2024-09-07,LiveBitcoin News,South Korean Regulator Unveils Plan to Inspect Crypto Exchanges for Illegal Practices,Negative,0.313,1 stars,https://www.livebitcoinnews.com/south-korean-regulator-unveils-plan-to-inspect-crypto-exchanges-for-illegal-practices/
2024-09-07,LiveBitcoin News,"Polygon Upgrades MATIC to POL, Integrates More Features to the New Native Token",Negative,0.2803,4 stars,https://www.livebitcoinnews.com/polygon-upgrades-matic-to-pol-integrates-more-features-to-the-new-native-token/
2024-09-07,LiveBitcoin News,US Companies Forecast to Buy $10.3 Billion in Bitcoin Over the Next 18 Months,Negative,0.3143,2 stars,https://www.livebitcoinnews.com/us-companies-forecast-to-buy-10-3-billion-in-bitcoin-over-the-next-18-months/
2024-09-07,LiveBitcoin News,VanEck Reveals Plans to Close Ethereum Futures ETF,Positive,0.517,1 stars,https://www.livebitcoinnews.com/vaneck-reveals-plans-to-close-ethereum-futures-etf/
2024-09-07,LiveBitcoin News,Binance Kazakhstan Receives Regulatory Consent for Full License,Negative,0.2863,4 stars,https://www.livebitcoinnews.com/binance-kazakhstan-receives-regulatory-consent-for-full-license/
2024-09-07,LiveBitcoin News,"Tonkeeper Launches NFT-Packed Adventure Campaign with $1,000 STON Prize Pool",Negative,0.3783,4 stars,https://www.livebitcoinnews.com/tonkeeper-launches-nft-packed-adventure-campaign-with-1000-ston-prize-pool/
2024-09-07,LiveBitcoin News,Hacker Behind $27 Million Penpie Attack Receives Compliment From Counterpart,Positive,0.5122,1 stars,https://www.livebitcoinnews.com/hacker-behind-27-million-penpie-attack-receives-compliment-from-counterpart/
2024-09-07,LiveBitcoin News,dWallet Network Rebrands as Pera to Enhance Zero Trust Protocols in Web3,Negative,0.273,4 stars,https://www.livebitcoinnews.com/dwallet-network-rebrands-as-pera-to-enhance-zero-trust-protocols-in-web3/
2024-09-07,LiveBitcoin News,MEV Bot Executed a $12 Million Flash Loan to Make Only $20,Negative,0.4677,1 stars,https://www.livebitcoinnews.com/mev-bot-executed-a-12-million-flash-loan-to-make-only-20/
2024-09-08,NewsBTC,Ether Liquidity Plummets 40% On Exchanges After ETF Debut,Negative,0.3776,2 stars,https://www.newsbtc.com/news/ether-liquidity-plummets-40-on-exchanges-after-etf-debut/
2024-09-08,NewsBTC,Helium (HNT) Network Expansion Fuels 13% Gains Despite Faltering Market,Negative,0.2808,2 stars,https://www.newsbtc.com/news/helium-hnt-network-expansion-fuels-13-gains-despite-faltering-market/
2024-09-07,NewsBTC,"Starknet (STRK) Rises 23%, Offsets Crypto Market Fear And Doubt",Negative,0.3641,2 stars,https://www.newsbtc.com/news/starknet-strk-rises-23-offsets-crypto-market-fear-and-doubt/
2024-09-07,NewsBTC,"Here’s Why Bitcoin Price Crashed Below $54,000",Negative,0.4334,1 stars,https://www.newsbtc.com/news/heres-why-bitcoin-price-crashed-below-54000/
2024-09-07,NewsBTC,PEPE Faces Key Support Test At $0.00000589 – Will Bulls Hold The Line?,Negative,0.2683,2 stars,https://www.newsbtc.com/analysis/pepe/pepe-faces-key-support-test-at-0-00000589/
2024-09-07,NewsBTC,Bitcoin Flashes On-Chain Signal That Triggered A 175% Rally The Last Time,Negative,0.2975,1 stars,https://www.newsbtc.com/news/bitcoin/bitcoin-prints-signal-that-birthed-a-270-rally/
2024-09-07,NewsBTC,Washington DC Serial Entrepreneur Who Bought PEPE at Inception Has Now Bought This Casino Coin Priced $0.0021,Negative,0.2795,2 stars,https://www.newsbtc.com/altcoin/washington-dc-serial-entrepreneur-who-bought-pepe-at-inception-has-now-bought-this-casino-coin-priced-0-0021/
2024-09-07,NewsBTC,"Solana Struggles To Hit $140, Leaving Mpeppe’s $1 Dream Open For Debate After Tier-1 Exchange Listing Approaching",Negative,0.3183,2 stars,https://www.newsbtc.com/altcoin/solana-struggles-to-hit-140-leaving-mpeppes-1-dream-open-for-debate-after-tier-1-exchange-listing-approaching/
2024-09-07,NewsBTC,"Top Analyst Data Suggest Massive Buy Signals For Mpeppe and Solana (SOL), Here’s Why",Negative,0.3007,4 stars,https://www.newsbtc.com/altcoin/top-analyst-data-suggest-massive-buy-signals-for-mpeppe-and-solana-sol-heres-why/
2024-09-07,NewsBTC,Toncoin (TON) Price Prediction: Market Experts Dive Into TON & Mpeppe As Both Gain Supporter Momentum,Negative,0.3056,4 stars,https://www.newsbtc.com/altcoin/toncoin-ton-price-prediction-market-experts-dive-into-ton-mpeppe-as-both-gain-supporter-momentum/
2024-09-08,Nultx,"AVALANCHE PRICE ANALYSIS & PREDICTION (September 8) – Avax Advances Bearish, Targets This Channel’s Lower Boundary",Negative,0.3516,2 stars,https://nulltx.com/avalanche-price-analysis-prediction-september-8-avax-advances-bearish-targets-this-channels-lower-boundary/
2024-09-07,Nultx,"Meme Coin Battle: Will Pepe, Raboo, or Popcat Explode Into the Top 20 and Take Over the Market?",Negative,0.2967,4 stars,https://nulltx.com/meme-coin-battle-will-pepe-raboo-or-popcat-explode-into-the-top-20-and-take-over-the-market/
2024-09-07,Nultx,SpaceX CEO Elon Musk Secures Victory In Dogecoin Manipulation Lawsuit,Negative,0.3344,1 stars,https://nulltx.com/spacex-ceo-elon-musk-secures-victory-in-dogecoin-manipulation-lawsuit/
2024-09-07,Nultx,Historical Data Indicates Shiba Inu Could Decline Further; Traders Seek Refuge in This $0.03 Ethereum Token,Negative,0.374,2 stars,https://nulltx.com/historical-data-indicates-shiba-inu-could-decline-further-traders-seek-refuge-in-this-0-03-ethereum-token/
2024-09-07,Nultx,New AI-Based Trading Giant Challenges Crypto Leaders Chainlink and Shiba Inu,Negative,0.2338,4 stars,https://nulltx.com/new-ai-based-trading-giant-challenges-crypto-leaders-chainlink-and-shiba-inu/
2024-09-06,Nultx,POLKADOT PRICE ANALYSIS & PREDICTION (September 6) – DOT Consolidates at $4 As It Signals A Potential Surge In Volatility,Negative,0.3722,2 stars,https://nulltx.com/polkadot-price-analysis-prediction-september-6-dot-consolidates-at-4-as-it-signals-a-potential-surge-in-volatility/
2024-09-06,Nultx,"BINANCE COIN PRICE ANALYSIS & PREDICTION (September 6) – BNB Sits Above $500 After Two-Week Drops, Will It",Negative,0.2691,2 stars,https://nulltx.com/binance-coin-price-analysis-prediction-september-6-bnb-sits-above-500-after-two-week-drops-will-it/
2024-09-06,Nultx,Political Meme Tokens Surge Amid Debate And RFK Support,Negative,0.2587,1 stars,https://nulltx.com/political-meme-tokens-surge-amid-debate-and-rfk-support/
2024-09-06,Nultx,Penpie Hacker Continues To Launder $ETH Despite White Hat Bounty,Negative,0.4002,1 stars,https://nulltx.com/penpie-hacker-continues-to-launder-eth-despite-white-hat-bounty/
2024-09-06,Nultx,Aave Expands On Aptos As Whales Withdraw Millions Of $AAVE From Binance,Negative,0.3088,4 stars,https://nulltx.com/aave-expands-on-aptos-as-whales-withdraw-millions-of-aave-from-binance/
2024-09-07,SF-Today,Nifty and Sensex End First September Week With Bearish Engulfing. Is a Bearish Trend Imminent This Coming Week? – Let’s Find Out,Negative,0.3322,1 stars,https://sfctoday.com/nifty-and-sensex-end-first-september-week-with-bearish-engulfing-is-a-bearish-trend-imminent-this-coming-week-lets-find-out/
2024-09-07,SF-Today,Best Consumer Goods Stocks for Stable Returns,Negative,0.4327,4 stars,https://sfctoday.com/best-consumer-goods-stocks-for-stable-returns/
2024-09-07,SF-Today,Top Cryptocurrencies with Low Transaction Fees,Negative,0.4188,4 stars,https://sfctoday.com/top-cryptocurrencies-with-low-transaction-fees/
2024-09-07,SF-Today,Shiba Inu Price Analysis: Market Dynamics Signal Continued Sideways Movement,Negative,0.372,2 stars,https://sfctoday.com/shiba-inu-price-analysis-market-dynamics-signal-continued-sideways-movement/
2024-09-07,SF-Today,Best DeFi Certifications on edX,Negative,0.3665,4 stars,https://sfctoday.com/best-defi-certifications-on-edx/
2024-09-07,SF-Today,Top 5G Technology ETFs for 2024,Negative,0.4064,5 stars,https://sfctoday.com/top-5g-technology-etfs-for-2024/
2024-09-06,SF-Today,"Coinbase Deploys New Al Model, Here Is What It Means For The Crypto Market",Negative,0.3567,4 stars,https://sfctoday.com/coinbase-deploys-new-al-model-here-is-what-it-means-for-the-crypto-market/
2024-09-06,SF-Today,"Tolins Tyres IPO Date, Price, Allotment Details, and More",Negative,0.2285,2 stars,https://sfctoday.com/tolins-tyres-ipo-date-price-allotment-details-and-more/
2024-09-06,SF-Today,"Stock Market Update 6th Sep: Nifty and Sensex End Lower, Nifty Close At 24,852, Sensex Drops 1,017 Pts – Top 5 Losers Analyzed",Negative,0.3302,1 stars,https://sfctoday.com/stock-market-update-6th-sep-nifty-and-sensex-end-lower-nifty-close-at-24852-sensex-drops-1017-pts-top-5-losers-analyzed/
2024-09-06,SF-Today,The Future of Bitcoin: What to Expect in the Next Decade,Negative,0.387,4 stars,https://sfctoday.com/the-future-of-bitcoin-what-to-expect-in-the-next-decade/
2024-09-07,The Crypto Basic,Is JetBolt The Best New Crypto To Buy Now? Discover The Ultimate Crypto Presale of 2024,Negative,0.2742,4 stars,https://thecryptobasic.com/2024/09/07/is-jetbolt-the-best-new-crypto-to-buy-now-discover-the-ultimate-crypto-presale-of-2024/?utm_source=rss&utm_medium=rss&utm_campaign=is-jetbolt-the-best-new-crypto-to-buy-now-discover-the-ultimate-crypto-presale-of-2024
2024-09-07,The Crypto Basic,Top 5 Must-Own Memecoins To Make 5000% Risk-Safe Profits In 2024’s Bull Market,Negative,0.4358,4 stars,https://thecryptobasic.com/2024/09/07/top-5-must-own-memecoins-to-make-5000-risk-safe-profits-in-2024s-bull-market/?utm_source=rss&utm_medium=rss&utm_campaign=top-5-must-own-memecoins-to-make-5000-risk-safe-profits-in-2024s-bull-market
2024-09-07,The Crypto Basic,"Here’s the Only Reason Shiba Inu Cannot Surge to $1, $0.01, or $0.001",Negative,0.372,1 stars,https://thecryptobasic.com/2024/09/07/heres-the-only-reason-shiba-inu-cannot-surge-to-1-0-01-or-0-001/?utm_source=rss&utm_medium=rss&utm_campaign=heres-the-only-reason-shiba-inu-cannot-surge-to-1-0-01-or-0-001
2024-09-07,The Crypto Basic,Here’s XRP Price if Bitcoin Market Cap Hits $61 Trillion,Negative,0.3036,2 stars,https://thecryptobasic.com/2024/09/07/heres-xrp-price-if-bitcoin-market-cap-hits-61-trillion/?utm_source=rss&utm_medium=rss&utm_campaign=heres-xrp-price-if-bitcoin-market-cap-hits-61-trillion
2024-09-07,The Crypto Basic,"Power Law Analysis Predicts XRP to Surge 9,355% to $50 in Months",Negative,0.2457,1 stars,https://thecryptobasic.com/2024/09/07/power-law-analysis-predicts-xrp-to-surge-9355-to-50-in-months/?utm_source=rss&utm_medium=rss&utm_campaign=power-law-analysis-predicts-xrp-to-surge-9355-to-50-in-months
2024-09-07,The Crypto Basic,"Shiba Inu to Surge 7,167% to $0.00094035 if Ethereum Hits $166K as Predicted by Ark Invest",Negative,0.3735,1 stars,https://thecryptobasic.com/2024/09/07/shiba-inu-to-surge-7167-to-0-00094035-if-ethereum-hits-166k-as-predicted-by-ark-invest/?utm_source=rss&utm_medium=rss&utm_campaign=shiba-inu-to-surge-7167-to-0-00094035-if-ethereum-hits-166k-as-predicted-by-ark-invest
2024-09-07,The Crypto Basic,"XRP Fair Market Value Stands at $4,813, Per Athey and Mitchnick Model",Negative,0.2666,3 stars,https://thecryptobasic.com/2024/09/07/xrp-fair-market-value-stands-at-4813-per-athey-and-mitchnick-model/?utm_source=rss&utm_medium=rss&utm_campaign=xrp-fair-market-value-stands-at-4813-per-athey-and-mitchnick-model
2024-09-07,The Crypto Basic,Cardano Founder Congratulates Cardano for This New Achievement,Negative,0.2638,4 stars,https://thecryptobasic.com/2024/09/07/cardano-founder-congratulates-cardano-for-this-new-achievement/?utm_source=rss&utm_medium=rss&utm_campaign=cardano-founder-congratulates-cardano-for-this-new-achievement
2024-09-07,The Crypto Basic,Shiba Inu Rival Spikes Over 600% After Binance Listing,Negative,0.2891,2 stars,https://thecryptobasic.com/2024/09/07/shiba-inu-rival-spikes-over-600-after-binance-listing/?utm_source=rss&utm_medium=rss&utm_campaign=shiba-inu-rival-spikes-over-600-after-binance-listing
2024-09-07,The Crypto Basic,Crypto Founder Highlights New Reason to Dislike XRP,Negative,0.3825,1 stars,https://thecryptobasic.com/2024/09/07/crypto-founder-highlights-new-reason-to-dislike-xrp/?utm_source=rss&utm_medium=rss&utm_campaign=crypto-founder-highlights-new-reason-to-dislike-xrp
2024-09-08,The Currency Analytics,Short-Term Bitcoin Holders Facing Heavy Losses: Is a Bear Market Imminent for BTC,Negative,0.4352,1 stars,https://thecurrencyanalytics.com/bitcoin/short-term-bitcoin-holders-facing-heavy-losses-is-a-bear-market-imminent-for-btc-134744
2024-09-08,The Currency Analytics,Bitcoin Bears Return: Analysts Predict Further Decline to $36K Amidst Weak Demand,Negative,0.3894,2 stars,https://thecurrencyanalytics.com/bitcoin/bitcoin-bears-return-analysts-predict-further-decline-to-36k-amidst-weak-demand-134752
2024-09-08,The Currency Analytics,Monero Surges 11% Despite Market Lag: Is XMR’s Uptrend Set to Continue,Negative,0.2331,4 stars,https://thecurrencyanalytics.com/altcoins/monero-surges-11-despite-market-lag-is-xmrs-uptrend-set-to-continue-134738
2024-09-08,The Currency Analytics,Why Bitcoin Whales Are Accumulating BTC Ahead of US Jobs Data Despite Sub-$50K Predictions,Negative,0.2765,2 stars,https://thecurrencyanalytics.com/bitcoin/why-bitcoin-whales-are-accumulating-btc-ahead-of-us-jobs-data-despite-sub-50k-predictions-134740
2024-09-08,The Currency Analytics,Three Key Factors That Could Boost Bitcoin’s (BTC) Price in September,Negative,0.3896,2 stars,https://thecurrencyanalytics.com/bitcoin/three-key-factors-that-could-boost-bitcoins-btc-price-in-september-134905
2024-09-07,The Currency Analytics,Business Boom for Bitcoin: Why Corporate Accumulation Could Ignite BTC’s Next Surge,Negative,0.2683,2 stars,https://thecurrencyanalytics.com/bitcoin/business-boom-for-bitcoin-why-corporate-accumulation-could-ignite-btcs-next-surge-134723
2024-09-07,The Currency Analytics,Analyst Predicts XRP’s Path to $100: What Could This Mean for the Market,Negative,0.2808,2 stars,https://thecurrencyanalytics.com/altcoins/analyst-predicts-xrps-path-to-100-what-could-this-mean-for-the-market-134730
2024-09-07,The Currency Analytics,Crypto Market Slump: Bitcoin Fear Index Hits New Low – What’s Next,Positive,0.5078,1 stars,https://thecurrencyanalytics.com/bitcoin/crypto-market-slump-bitcoin-fear-index-hits-new-low-whats-next-134724
2024-09-07,The Currency Analytics,Solana’s Price Set to Soar: Experts Predict 62% Surge Before Major Event,Negative,0.3771,2 stars,https://thecurrencyanalytics.com/altcoins/solanas-price-set-to-soar-experts-predict-62-surge-before-major-event-134718
2024-09-07,The Currency Analytics,Aave Founder Offloads $6.6 Million in AAVE Amid Price Surge,Negative,0.3395,1 stars,https://thecurrencyanalytics.com/altcoins/aave-founder-offloads-6-6-million-in-aave-amid-price-surge-134654
2024-09-07,The Currency Analytics,Ripple Requests Stay on $125 Million SEC Judgment Amidst Potential Appeal,Negative,0.4262,1 stars,https://thecurrencyanalytics.com/altcoins/ripple-requests-stay-on-125-million-sec-judgment-amidst-potential-appeal-134648
2024-09-07,The Currency Analytics,Uniswap Breaks Out of Bearish Trend: What’s Next for the Altcoin,Negative,0.298,2 stars,https://thecurrencyanalytics.com/altcoins/uniswap-breaks-out-of-bearish-trend-whats-next-for-the-altcoin-134649
2024-09-07,The Currency Analytics,"Fidelity Shifts Nearly 4,000 BTC Amid Ongoing ETF Outflows",Negative,0.2871,4 stars,https://thecurrencyanalytics.com/bitcoin/fidelity-shifts-nearly-4000-btc-amid-ongoing-etf-outflows-134642
2024-09-07,The Currency Analytics,"Are Institutions Behind Bitcoin’s Recent Price Drop? Fidelity, Grayscale, and Others Lead the Sell-Off",Negative,0.4259,2 stars,https://thecurrencyanalytics.com/bitcoin/are-institutions-behind-bitcoins-recent-price-drop-fidelity-grayscale-and-others-lead-the-sell-off-134660
2024-09-07,The Currency Analytics,Legal Expert Assures XRP Investors: Appeal in Ripple Case Won’t Derail Bull Run Performance,Negative,0.3309,1 stars,https://thecurrencyanalytics.com/altcoins/legal-expert-assures-xrp-investors-appeal-in-ripple-case-wont-derail-bull-run-performance-134633
2024-09-07,UseTheBitcoin,xKuCoin Telegram Game Airdrop Guide,Negative,0.2597,3 stars,https://usethebitcoin.com/airdrop/xkucoin-airdrop-guide/
2024-09-07,UseTheBitcoin,OKX Racer Telegram Game Airdrop Guide,Negative,0.2735,3 stars,https://usethebitcoin.com/airdrop/okx-racer-airdrop-guide/
2024-09-07,UseTheBitcoin,CryptoRank Telegram Airdrop Guide,Negative,0.2993,3 stars,https://usethebitcoin.com/airdrop/cryptorank-airdrop-guide/
2024-09-06,UseTheBitcoin,Aleph Zero Joins CAMARA as the First Blockchain Organization,Negative,0.3228,1 stars,https://usethebitcoin.com/crypto-live-feed/aleph-zero-joins-camara-as-the-first-blockchain-organization/
2024-09-06,UseTheBitcoin,PANDAS ($PANDAS) Telegram Airdrop Guide,Negative,0.2596,3 stars,https://usethebitcoin.com/airdrop/pandas-airdrop-guide/
2024-09-06,UseTheBitcoin,Bitcoin (BTC) Price Prediction: Expect Dips Until October – Here’s Why!,Negative,0.3209,1 stars,https://usethebitcoin.com/videos/expect-dips-until-october/
2024-09-06,UseTheBitcoin,"UTB Weekly News Roundup (SEP 2nd – SEP 6th, 2024)",Negative,0.3144,4 stars,https://usethebitcoin.com/news/weekly/utb-weekly-news-roundup-sep-2nd-sep-6th-2024/
2024-09-05,UseTheBitcoin,"Which Altcoin Has The Most Potential In 2024— ETFSwap (ETFS), Cardano (ADA), Or Avalanche (AVAX)?",Negative,0.287,4 stars,https://usethebitcoin.com/press-release/which-altcoin-has-the-most-potential-in-2024-etfswap-etfs-cardano-ada-or-avalanche-avax/
2024-09-05,UseTheBitcoin,Agora-Backed AUSD Stablecoin is Live on Sui,Negative,0.2759,1 stars,https://usethebitcoin.com/crypto-live-feed/agora-backed-ausd-stablecoin-is-live-on-sui/
2024-09-05,UseTheBitcoin,OWLS ($OWLS) Telegram Airdrop Guide,Negative,0.2592,3 stars,https://usethebitcoin.com/airdrop/owls-airdrop-guide/
2024-09-07,zycrypto,"Pundit Predicts Ethereum’s Surge To $10,000, But There’s A Catch",Negative,0.2845,2 stars,https://zycrypto.com/pundit-predicts-ethereums-surge-to-10000-but-theres-a-catch/
2024-09-07,zycrypto,XRP Lawsuit: Ripple’s Latest Court Move Against SEC Hints At Next “Surprising” Outcome,Negative,0.3029,1 stars,https://zycrypto.com/xrp-lawsuit-ripples-latest-court-move-against-sec-hints-at-next-surprising-outcome/
2024-09-07,zycrypto,Why Ripple’s XRP Price Hasn’t Hit $100 Despite Super Bullish Sentiments — Pundit Explains,Negative,0.2912,2 stars,https://zycrypto.com/pundit-explains-why-ripples-xrp-price-hasnt-hit-100-despite-super-bullish-sentiments/
2024-09-07,zycrypto,ADA Poised For Unexpected Bullish Storm as Cardano Developers Join Key Blockchain Alliance,Negative,0.29,2 stars,https://zycrypto.com/ada-poised-for-unexpected-bullish-storm-as-cardano-developers-join-key-blockchain-alliance/
2024-09-07,zycrypto,"Bitcoin Risks Crashing Below $50,000 This Weekend As Sentiment Turns To ‘Extreme Fear’",Negative,0.3782,1 stars,https://zycrypto.com/bitcoin-risks-crashing-below-50000-this-weekend-as-sentiment-turns-to-extreme-fear/
2024-09-06,zycrypto,Best-Selling INTL Presale Triggers Migration From Chainlink and Cardano With Route X21 Debut,Negative,0.2716,2 stars,https://zycrypto.com/best-selling-intl-presale-triggers-migration-from-chainlink-and-cardano-with-route-x21-debut/
2024-09-06,zycrypto,"Pundit Projects Solana Surge to $457, Citing Strong Pullback Recovery",Negative,0.3833,1 stars,https://zycrypto.com/pundit-projects-solana-surge-to-457-citing-strong-pullback-recovery/
2024-09-06,zycrypto,Shocker! Ripple Co-Founder Chris Larsen Endorses Kamala Harris For President,Negative,0.4071,1 stars,https://zycrypto.com/shocker-ripple-co-founder-chris-larsen-endorses-kamala-harris-for-president/
2024-09-06,zycrypto,"Why Has Ethereum Significantly Underperformed Bitcoin, Solana, And BNB Since Shifting To Proof-Of-Stake? Experts Explore",Negative,0.3072,1 stars,https://zycrypto.com/why-has-ethereum-significantly-underperformed-bitcoin-solana-and-bnb-since-shifting-to-proof-of-stake-experts-explore/
2024-09-06,zycrypto,"Can Bitcoin Still Hit $200,000 In 2025 Despite Bearish Headwinds? This Prominent Investor Thinks So",Negative,0.2741,2 stars,https://zycrypto.com/can-bitcoin-still-hit-200000-in-2025-despite-bearish-headwinds-this-prominent-investor-thinks-so/
2024-09-06,zycrypto,"Aleph Zero Joins CAMARA Foundation, Integrating Blockchain With Global Telecommunications Standards",Negative,0.2937,4 stars,https://zycrypto.com/aleph-zero-joins-camara-foundation-integrating-blockchain-with-global-telecommunications-standards/
2024-09-06,zycrypto,Guru4Invest Enhances Trading Opportunities with Expanded Portfolio Options,Negative,0.3528,4 stars,https://zycrypto.com/guru4invest-enhances-trading-opportunities-with-expanded-portfolio-options/
2024-09-06,zycrypto,"Bitget Announces MetaCene (MAK) Listing on its Launchpool with 1,980,000 MAK Token Prize Pool",Negative,0.2803,4 stars,https://zycrypto.com/bitget-announces-metacene-mak-listing-on-its-launchpool-with-1980000-mak-token-prize-pool/
2024-09-06,zycrypto,Bitcoin ETFs Record $105 Million Outflow While This Ethereum Token Has Witnessed $3 Million In Inflows,Negative,0.3087,1 stars,https://zycrypto.com/bitcoin-etfs-record-105-million-outflow-while-this-ethereum-token-has-witnessed-3-million-in-inflows/
2024-08-22,The Verge,"Trump is launching a cryptocurrency platform, and we have no idea what it does",Negative,0.3708,1 stars,https://www.theverge.com/2024/8/22/24226184/trump-defiant-ones-cryptocurrency-platform
2024-08-22,Gizmodo.com,Trump Cryptically Teases His Deadbeat Sons’ Crypto Project,Negative,0.4062,3 stars,https://gizmodo.com/trump-cryptically-teases-his-deadbeat-sons-crypto-project-2000489994
2024-08-21,Gizmodo.com,"Billionaire Pulls Support From Major Crypto PAC, Says It’s Too ‘Stupid’ and ‘Selfish’",Positive,0.5512,1 stars,https://gizmodo.com/billionaire-pulls-support-from-major-crypto-pac-says-its-too-stupid-and-selfish-2000489409
2024-09-04,Gizmodo.com,Trump Campaign Gets Hit by Hacks and Crypto Scams,Negative,0.4734,5 stars,https://gizmodo.com/trump-campaign-gets-hit-by-hacks-and-crypto-scams-2000494616
2024-08-30,Gizmodo.com,"Crypto Bros More Likely to Have Psychopathic Traits, Study Finds",Negative,0.2354,1 stars,https://gizmodo.com/crypto-bros-more-likely-to-have-psychopathic-traits-study-finds-2000493304
2024-08-13,Gizmodo.com,Crypto Bro Charters Private SpaceX Mission to Earth’s Poles,Negative,0.3923,4 stars,https://gizmodo.com/crypto-bro-charters-private-spacex-mission-to-earths-poles-2000486329
2024-08-28,Gizmodo.com,Donald Trump Launches New $99 NFTs to Shake Down His Loyal Idiots,Positive,0.9237,1 stars,https://gizmodo.com/donald-trump-launches-new-99-nfts-to-shakedown-his-loyal-idiots-2000491755
2024-09-01,Small Business Trends,Top Web3 PR Marketing Agencies in 2024,Positive,0.644,5 stars,https://smallbiztrends.com/?p=1493414
